fileId,fileUrls from query AERDB_M3_VIIRS_NOAA20--5200 AERDB_M3_VIIRS_SNPP--5200 2009-01-01..2023-05-08 x-180y90 x180y-90[5],size
7508786885,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/152/AERDB_M3_VIIRS_SNPP.A2021152.002.2023089190504.nc,6212335
7508786886,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/335/AERDB_M3_VIIRS_SNPP.A2022335.002.2023089190508.nc,5925728
7508786887,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/213/AERDB_M3_VIIRS_SNPP.A2022213.002.2023089190506.nc,6447954
7508786888,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/060/AERDB_M3_VIIRS_SNPP.A2022060.002.2023089190506.nc,6187334
7508786889,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/032/AERDB_M3_VIIRS_SNPP.A2021032.002.2023089190501.nc,6053430
7508786890,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/305/AERDB_M3_VIIRS_SNPP.A2022305.002.2023089190520.nc,5920536
7508786891,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2012/183/AERDB_M3_VIIRS_SNPP.A2012183.002.2023089190447.nc,6386975
7508786892,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/152/AERDB_M3_VIIRS_SNPP.A2022152.002.2023089190508.nc,6199069
7508786893,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/182/AERDB_M3_VIIRS_SNPP.A2022182.002.2023089190507.nc,6300988
7508786894,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2022/244/AERDB_M3_VIIRS_SNPP.A2022244.002.2023089190510.nc,6498180
7508786895,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2016/153/AERDB_M3_VIIRS_SNPP.A2016153.002.2023089190449.nc,6232078
7508786897,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2023/001/AERDB_M3_VIIRS_SNPP.A2023001.002.2023089190508.nc,6011377
7508786902,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2023/032/AERDB_M3_VIIRS_SNPP.A2023032.002.2023089190508.nc,6079717
7508786903,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2020/122/AERDB_M3_VIIRS_SNPP.A2020122.002.2023089190505.nc,6207707
7508786944,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2018/121/AERDB_M3_VIIRS_SNPP.A2018121.002.2023089190459.nc,6137026
7508786969,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/152/AERDB_M3_VIIRS_SNPP.A2015152.002.2023089190447.nc,6182528
7508786970,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/305/AERDB_M3_VIIRS_SNPP.A2021305.002.2023089190506.nc,6007507
7508786992,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2015/213/AERDB_M3_VIIRS_SNPP.A2015213.002.2023089190450.nc,6581976
7508786997,/archive/allData/5200/AERDB_M3_VIIRS_SNPP/2021/213/AERDB_M3_VIIRS_SNPP.A2021213.002.2023089190503.nc,6580349
